id;link;nama_usaha;kategori;alamat;no_telp;jenis_platform;maps
1415;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1416;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1417;https://www.tokopedia.com/taps-in-lampung;TAPS IN LAMPUNG;;Bandar Lampung;;Tokopedia;
1418;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1419;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1420;https://www.tokopedia.com/nida-khoiri;Nida khoiri;;Bandar Lampung;;Tokopedia;
1421;https://www.tokopedia.com/berlian-tapis;BERLIAN TAPIS;;Kab. Pesawaran;;Tokopedia;
1422;https://www.tokopedia.com/jamajaghi-tapis-lampung;Jamajaghi Tapis Lampung_NEW;;Kab. Pringsewu;;Tokopedia;
1423;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1424;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1425;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1426;https://www.tokopedia.com/berlian-tapis;BERLIAN TAPIS;;Kab. Pesawaran;;Tokopedia;
1427;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1428;https://www.tokopedia.com/sahrona-tapis;SAHRONA TAPIS;;Kab. Pesawaran;;Tokopedia;
1429;https://www.tokopedia.com/hijab-motif-tapis-cantik;Hijab Motif Tapis Cantik;;Kab. Lampung Tengah;;Tokopedia;
1430;https://www.tokopedia.com/rajawijaya;rajawijaya;;Kab. Lampung Tengah;;Tokopedia;
1431;https://www.tokopedia.com/sekam-kota-metro;Sekam Kota Metro;;Metro;;Tokopedia;
1432;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1433;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1434;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1435;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1436;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1437;https://www.tokopedia.com/rajawijaya;rajawijaya;;Kab. Lampung Tengah;;Tokopedia;
1438;https://www.tokopedia.com/icha-tapislampung;Icha Tapislampung;;Kab. Pesawaran;;Tokopedia;
1439;https://www.tokopedia.com/galeri-mutiara-collection;Galeri mutiara collection;;Bandar Lampung;;Tokopedia;
1440;https://www.tokopedia.com/hijab-motif-tapis-cantik;Hijab Motif Tapis Cantik;;Kab. Lampung Tengah;;Tokopedia;
1441;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;Fashion Pria;Metro;;Tokopedia;
1442;https://www.tokopedia.com/sakaiproduction;SAKAI LPG;Fashion Pria;Bandar Lampung;;Tokopedia;
1443;https://www.tokopedia.com/bujang-orgen;BUJANG ORGEN.;Fashion Pria;Bandar Lampung;;Tokopedia;
1444;https://www.tokopedia.com/sakaiproduction;SAKAI LPG;Fashion Pria;Bandar Lampung;;Tokopedia;
1445;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;Fashion Wanita;Metro;;Tokopedia;
1446;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;Fashion Pria;Metro;;Tokopedia;
1447;https://www.tokopedia.com/verafshion;VERAFSHION;Fashion Pria;Bandar Lampung;;Tokopedia;
1448;https://www.tokopedia.com/toko-uni-m;TOKO UNI M;Fashion Pria;Bandar Lampung;;Tokopedia;
1449;https://www.tokopedia.com/420father-688;420FATHER.;Fashion Pria;Bandar Lampung;;Tokopedia;
1450;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;Fashion Pria;Metro;;Tokopedia;
1451;https://www.tokopedia.com/toko-uni-m;TOKO UNI M;Fashion Pria;Bandar Lampung;;Tokopedia;
1452;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;Fashion Pria;Metro;;Tokopedia;
1453;https://www.tokopedia.com/fittingthreads;Fitting Threads;Fashion Pria;Bandar Lampung;;Tokopedia;
1454;https://www.tokopedia.com/markaos;MARKAOS;Fashion Pria;Kab. Pringsewu;;Tokopedia;
1455;https://www.tokopedia.com/taps-in-lampung;TAPS IN LAMPUNG;Fashion Anak & Bayi;Bandar Lampung;;Tokopedia;
1456;https://www.tokopedia.com/fittingthreads;Fitting Threads;Fashion Pria;Bandar Lampung;;Tokopedia;
1457;https://www.tokopedia.com/glomedshop;Glomed&Co;Fashion Pria;Bandar Lampung;;Tokopedia;
1458;https://www.tokopedia.com/glomedshop;Glomed&Co;Fashion Pria;Bandar Lampung;;Tokopedia;
1459;https://www.tokopedia.com/lampung-geh;Lampung Geh;Fashion Pria;Bandar Lampung;;Tokopedia;
1460;https://www.tokopedia.com/vivo-by-micro-phone-cell;Vivo by Micro Phone Cell;Fashion Pria;Bandar Lampung;;Tokopedia;
1461;https://www.tokopedia.com/lampung-geh;Lampung Geh;Fashion Pria;Bandar Lampung;;Tokopedia;
1462;https://www.tokopedia.com/glomedshop;Glomed&Co;Fashion Pria;Bandar Lampung;;Tokopedia;
1463;https://www.tokopedia.com/3uan4;BUANA MAKMUR BUTIK;Fashion Wanita;Kab. Tulang Bawang;;Tokopedia;
1464;https://www.tokopedia.com/weare-clothing;Weare Clothing;Fashion Pria;Kab. Lampung Tengah;;Tokopedia;
1465;https://www.tokopedia.com/fittingthreads;Fitting Threads;Fashion Wanita;Bandar Lampung;;Tokopedia;
1466;https://www.tokopedia.com/titin-fashion-lampung;titin fashion lampung;Fashion Pria;Bandar Lampung;;Tokopedia;
1467;https://www.tokopedia.com/glomedshop;Glomed&Co;Fashion Pria;Bandar Lampung;;Tokopedia;
1468;https://www.tokopedia.com/glomedshop;Glomed&Co;Fashion Pria;Bandar Lampung;;Tokopedia;
1469;https://www.tokopedia.com/jimsco-42;Jimsco_NEW;Fashion Pria;Kab. Lampung Timur;;Tokopedia;
1470;https://www.tokopedia.com/gemilang-lampung;GEMILANG LAMPUNG;Dapur;Bandar Lampung;;Tokopedia;
1471;https://www.tokopedia.com/koperasi-mahasiswa-unila;Koperasi Mahasiswa Unila;Dapur;Bandar Lampung;;Tokopedia;
1472;https://www.tokopedia.com/gemilang-lampung;GEMILANG LAMPUNG;Dapur;Bandar Lampung;;Tokopedia;
1473;https://www.tokopedia.com/mahkota-houseware;Mahkota Houseware;Dapur;Bandar Lampung;;Tokopedia;
1474;https://www.tokopedia.com/bang-iyuz;Bang iyuz_NEW;Dapur;Bandar Lampung;;Tokopedia;
1475;https://www.tokopedia.com/gudanglistrik-1;Gudang Listrik Online_NEW;Dapur;Bandar Lampung;;Tokopedia;
1476;https://www.tokopedia.com/bang-iyuz;Bang iyuz_NEW;Dapur;Bandar Lampung;;Tokopedia;
1477;https://www.tokopedia.com/elektronikpakpik;Elektronik Pakpik;Dapur;Bandar Lampung;;Tokopedia;
1478;https://www.tokopedia.com/gemilang-lampung;GEMILANG LAMPUNG;Dapur;Bandar Lampung;;Tokopedia;
1479;https://www.tokopedia.com/gemilang-lampung;GEMILANG LAMPUNG;Dapur;Bandar Lampung;;Tokopedia;
1480;https://www.tokopedia.com/bintangjayahouseware;BintangJayaHouseware;Dapur;Bandar Lampung;;Tokopedia;
1481;https://www.tokopedia.com/bang-iyuz;Bang iyuz_NEW;Dapur;Bandar Lampung;;Tokopedia;
1482;https://www.tokopedia.com/smsquareswalayan;SMSQUARESWALAYAN;Dapur;Kab. Tulang Bawang;;Tokopedia;
1483;https://www.tokopedia.com/doremi-x-sistylady-store;Doremi X Sisty.lady Store;Perlengkapan Pesta;Kab. Pesawaran;;Tokopedia;
1484;https://www.tokopedia.com/jihan-manalagi;Jihan manalagi;Dapur;Bandar Lampung;;Tokopedia;
1485;https://www.tokopedia.com/tokomanalagi;tokomanalagi_NEW;Dapur;Bandar Lampung;;Tokopedia;
1486;https://www.tokopedia.com/tokomanalagi;tokomanalagi_NEW;Dapur;Bandar Lampung;;Tokopedia;
1487;https://www.tokopedia.com/smsquareswalayan;SMSQUARESWALAYAN;Dapur;Kab. Tulang Bawang;;Tokopedia;
1488;https://www.tokopedia.com/gbrmetro;GBR Metro;Dapur;Metro;;Tokopedia;
1489;https://gofood.link/a/RzaiWeA;Warung Bunda Sandy NO 31 RUMAH WARNA IJO TANPA PAGAR, SELA WAHYUNI;Makanan;Segala Mider, Bandar Lampung, Lampung, Sumatra, 35148, Indonesia;;Gofood;https://www.google.com/maps?q=Warung Bunda Sandy NO 31 RUMAH WARNA IJO TANPA PAGAR&ll=-5.38209179649492,105.241624899209
1490;https://gofood.link/a/GVFvdGq;Sate Ayam Lontong Mas To, Rajabasa/Gedung Meneng/Jalan, Mariyanto;Makanan;Jalan Swadaya X, Segala Mider, Bandar Lampung, Lampung, Sumatra, 35148, Indonesia;;Gofood;https://www.google.com/maps?q=Roti Bakar Sumatra, Langkapura/GunungTerang/Rumah&ll=-5.38261151976682,105.242206603289
1491;https://gofood.link/a/LemeLFo;Salad Buah Dan Salad Jelly Al Kahfi, Rumah Iqbal Gang Senen, YONGKI ANDESTA;Makanan;Bandar Lampung, Lampung, Sumatra, 35152, Indonesia;;Gofood;https://www.google.com/maps?q=Salad Buah Dan Salad Jelly Al Kahfi, Rumah Iqbal Gang Senen&ll=-5.38590542674332,105.229162350297
1492;https://gofood.link/a/NPD9yDj;Rumah Makan Minang Asri, SUDARYONO;Makanan;Kemiling Permai I, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Minang Asri&ll=-5.37564144965019,105.215472690761
1493;https://gofood.link/a/NzfsmHA;RUMAH MAKAN PADANG AMPERA RAJO PALIMO, ABDUL LATIF;Makanan;Labuhan Dalam, Bandar Lampung, Lampung, Sumatra, 35143, Indonesia;;Gofood;https://www.google.com/maps?q=RUMAH MAKAN PADANG AMPERA RAJO PALIMO&ll=-5.35007371829282,105.239270590246
1494;https://gofood.link/u/YRrNm;Rumah Salad Enduls, Fitri adlina;Makanan;Rajabasa Jaya, Lampung Selatan, Lampung, Sumatra, 35143, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Salad Enduls, Perum Bataranila&ll=-5.3487080774488,105.23412913084
1495;https://gofood.link/a/FpPT5Uh;Rumah Pempek 15, Jl Pramuka Ruko No.30, Deby Afriani;Makanan;Peristirahatan terakhir, Pramuka, Kemiling Permai I, Bandar Lampung, Lampung, Sumatra, 35152, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Pempek 15, Jl Pramuka Ruko No.30&ll=-5.38435894831925,105.222132615745
1496;https://gofood.link/a/ReuzQZW;KEDAI RUMAH BELAJAR, MUHAMMAD ALMER ADIPRADANA;Makanan;Segala Mider, Bandar Lampung, Lampung, Sumatra, 35148, Indonesia;;Gofood;https://www.google.com/maps?q=KEDAI RUMAH BELAJAR&ll=-5.38267427373491,105.245076566935
1497;https://gofood.link/a/yh4cPbL;Rumah BonBon Pramuka;Makanan;Gunung Terang, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah BonBon Pramuka, Kemiling&ll=-5.38464959382357,105.21979109726
1498;https://gofood.link/a/CVtNxRA;Rumah Donat, Elga Puranti;Makanan;Gang Family III, Sepang Jaya, Bandar Lampung, Lampung, Sumatra, 35141, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Donat&ll=-5.37006326651563,105.254048891365
1499;https://gofood.link/a/L9dBxps;Bathin Rumah Belanja, Langkapura, Gunung Terang, Hafazah Zuhara;Makanan;Jalan Purnawirawan Raya, Segala Mider, Bandar Lampung, Lampung, Sumatra, 35152, Indonesia;;Gofood;https://www.google.com/maps?q=Bathin Rumah Belanja, Langkapura, Gunung Terang&ll=-5.38946601729513,105.232893303037
1500;https://gofood.link/a/EfTJ435;Rumah Sekubal_BDL, Farida;Makanan;Jalan Griya Sentra Pesona 2 Blok A, Bandar Lampung, Lampung, Sumatra, 35152, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Sekubal_BDL&ll=-5.38963358183735,105.227745138109
1501;https://gofood.link/a/RzaiWeA;Warung Bunda Sandy NO 31 RUMAH WARNA IJO TANPA PAGAR, SELA WAHYUNI;Makanan;Segala Mider, Bandar Lampung, Lampung, Sumatra, 35148, Indonesia;;Gofood;https://www.google.com/maps?q=Warung Bunda Sandy NO 31 RUMAH WARNA IJO TANPA PAGAR&ll=-5.38209179649492,105.241624899209
1502;https://gofood.link/a/MD4nnr7;Dapur Rumah ShaSya, dempo raya, Rochmad Febrianto, SSI;Makanan;Segala Mider, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Dapur Rumah ShaSya, dempo raya&ll=-5.38938657432867,105.238725095987
1503;https://gofood.link/a/EyPwjs1;Dapur Ratu, Erwan Djumardi;Makanan;Kemiling Permai I, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Kantin, Kemiling/Kemiling Permai/RK&ll=-5.37584406715334,105.210652425885
1504;https://gofood.link/a/A1Dj9zW;Nasi Goreng & Salad Buah Nenek Piyah Disini!, Rajabasa;Makanan;Labuhan Dalam, Bandar Lampung, Lampung, Sumatra, 35141, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Jajan Nenek Piyah, Jl H Sardana&ll=-5.353035,105.250905
1505;https://gofood.link/u/g0amb;Rumah Makan Bintang Minang, Labuhan Ratu;Makanan;Jalan Untung Suropati, Sepang Jaya, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Bintang Minang, Labuhan Ratu&ll=-5.366928,105.256525
1506;https://gofood.link/a/AZRdcG9;DIMSUM RUMAH HIJAU, Hafiz Patoni Berdias;Makanan;Pelita, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Dimsum Rumah Hijau, ZA Pagar Alam&ll=-5.3800960149479,105.253790058196
1507;https://gofood.link/a/EeX9cAh;Rumah Kuliner Hotang Kentang Goreng M. Putra, Jl. Untung Surapati Gg Damai3, Obta Riansa;Makanan;Gang Damai III, Sepang Jaya, Bandar Lampung, Lampung, Sumatra, 35141, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Kuliner Hotang Kentang Goreng M. Putra, Jl. Untung Surapati Gg Damai3&ll=-5.36395327650757,105.257154889405
1508;https://gofood.link/a/G1BhrJ1;Ibu Gambreng Kepayang;Makanan;Labuhan Dalam, Bandar Lampung, Lampung, Sumatra, 35143, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Nasi Gambreng, Bandar Lampung&ll=-5.34569437672792,105.244440883398
1509;https://gofood.link/a/yM9iaMo;Rumah Cemilan Al Kemiling;Makanan;Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35155, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Cemilan Al, Perumahan Griya Ellok&ll=-5.392152,105.201852
1510;https://gofood.link/u/Ka2b;Rumah Makan Ranah Minang, Bukit Kemiling;Makanan;Gunung Terang, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Ranah Minang, Bukit Kemiling&ll=-5.383632,105.210634
1511;https://gofood.link/a/PeJpeSq;Rumah Ngemil Santai Ibu Pengacara, RETNO DESTRIANA FATMAWATI;Makanan;Gunung Terang, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Ngemil Santai Ibu Pengacara&ll=-5.3894216226975,105.216396711767
1512;https://gofood.link/a/LUW2L1L;Mie Ayam AGIE AGIE, Langkapura/Langkapura/Rumah, Intannia Gracelia Effendy;Makanan;Gang Sumo 1, Suka Jawa, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Mie Ayam AGIE AGIE, Langkapura/Langkapura/Rumah&ll=-5.39259232342818,105.221661217511
1513;https://gofood.link/a/bfkq15k;Dapur Amanda Jati Agung;Makanan;Jalan R. A. Basyid, Bandar Lampung, Lampung Selatan, Lampung, Sumatra, 35139, Indonesia;;Gofood;https://www.google.com/maps?q=Roti Bakar Depan Rumah, Untung Surapati&ll=-5.35876454377195,105.258417539299
1514;https://gofood.link/a/JXCDeew;HL Food, Gang Camar No23 Rajabasa Raya, Heri Susanto;Makanan;Rajabasa Jaya, Lampung Selatan, Lampung, Sumatra, 35143, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan, Herlanda No.467&ll=-5.34178802702654,105.243175216019
1515;https://gofood.link/a/CpZzdFw;Roti Bakar 69 (Depan Wood Stairs), Lucky Marta;Makanan;Gang Bukit IV, Jaga Baya I, Bandar Lampung, Lampung, Sumatra, 35136, Indonesia;;Gofood;https://www.google.com/maps?q=Roti Bakar 69 (Sebrang Rumah Zakat), Sebrang Rumah Zakat&ll=-5.38823732050442,105.269259698689
1516;https://gofood.link/a/PF1X7Jm;Rumah Makan Dara Minang no 8A, MARYA AZHARI;Makanan;Sukamenanti, Bandar Lampung, Lampung, Sumatra, 35123, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Dara Minang, Tupai&ll=-5.38849601128768,105.253094695508
1517;https://gofood.link/a/yJJLjmL;Nasi Uduk Simpang, Aditio Alhakim;Makanan;Pelita, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Roda Baru, Samping Radar Lampung&ll=-5.37896743914292,105.260470435023
1518;https://gofood.link/a/S6th8XE;Rumah Ngemil, YESI PUSPITASARI;Makanan;Apotek AYU 1, Jalan Imam Bonjol, Sawah Brebes, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Ngemil&ll=-5.39705243889528,105.239908620715
1519;https://gofood.link/a/xnSCAUq;Rumah Makan Putra Bungsu, Imam Bonjol;Makanan;Jalan Imam Bonjol, Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Sejahtera, Imam Bonjol&ll=-5.39219,105.214371
1520;https://gofood.link/a/BwyPNLu;RumahBiryani, Farah Nurma Puspita Sari;Makanan;Mal Boemi Kedaton Lampunng, Jalan Sultan Agung, Pelita, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Biryani, MALL BOEMI KEDATON&ll=-5.3820668,105.2595012
1521;https://gofood.link/a/yM9Z1X3;Geprek Gobyoz, Darussalam;Makanan;Jalan Perumahan Puri Dwita, Suka Jawa, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan izzan,,Darussalam, Samping Masjid Al Ikhlas&ll=-5.398678,105.231396
1522;https://gofood.link/a/CiiSRPw;SATEemak, Arifin Apriyadi;Makanan;Jalan Imam Bonjol, Sawah Brebes, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Sate Emak, Rumah Kontrakan&ll=-5.39749237366878,105.241197757423
1523;https://gofood.link/a/DB3fYHW;Rumah Makan Ampera Kita, Jalur Dua Kemiling, Marenti Puji Astuti;Makanan;Burger Vaganza, Jalan Teuku Cik Di Tiro, Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35158, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Ampera Kita, Bawah Fly Over Kemiling&ll=-5.39370718847277,105.215340927243
1524;https://gofood.link/a/R5zCsFW;Rumah Makan Prasmanan Mang Udel, DELI AZHAR ACHMAD;Makanan;Omega Car Wash, Jalan Teuku Cik Di Tiro, Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35158, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Prasmanan Mang Udel&ll=-5.39438144717647,105.215048231184
1525;https://gofood.link/a/HRUVVEu;Rumah Makan Duta Minang, Sepang Jaya, Rexsiki Yaswan Fadilah;Makanan;Jalan Sultan Haji, Pelita, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Duta Minang, Jl. Sultan Badarudin&ll=-5.3776109,105.262934
1526;https://gofood.link/a/zRu79Z3;Masakan Rumah Mama, Niswan Harryanto;Makanan;Jalan Tupai, Sidodadi, Bandar Lampung, Lampung, Sumatra, 35132, Indonesia;;Gofood;https://www.google.com/maps?q=Masakan Rumah Mama&ll=-5.38590609433513,105.259188339114
1527;https://gofood.link/a/DEiPiis;Mancing Selera, Febri Dwi Yohanda;Makanan;Rajabasa Jaya, Lampung Selatan, Lampung, Sumatra, 35143, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Bidzar, Masakan Padang&ll=-5.337321,105.245377
1528;https://gofood.link/a/BPnWPwC;Rumah Makan Suko Mananti, Annisa Rosiani;Makanan;Gang Bayur I, Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35150, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Suko Mananti&ll=-5.38988259200793,105.207786485553
1529;https://gofood.link/a/KMybmLL;WARUNG MIE Ayam, Komplek Rumah Belanja SURYA, Ade Susanti;Makanan;Pesawaran, Lampung, Sumatra, 35155, Indonesia;;Gofood;https://www.google.com/maps?q=WARUNG MIE Ayam, Komplek Rumah Belanja SURYA&ll=-5.38887319894196,105.206862464547
1530;https://gofood.link/a/P6ciqoq;RM. Padang Al-ilham;Makanan;Jalan Imam Bonjol, Sawah Brebes, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Hidayatullah, Disamping Gg Jeruk&ll=-5.3993091874139,105.243755914271
1531;https://gofood.link/a/QNfnjkj;Rumah Pempek, DEWI PURWANTI;Makanan;Gedong Air, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Pempek&ll=-5.39986628023108,105.242351107299
1532;https://gofood.link/u/nvL2vx;Dimsum Home Made, Pagar Alam;Makanan;Gedong Air, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Dimsum By Rumah Baking, Tanjung Karang Barat&ll=-5.40007089238349,105.242696106434
1533;https://gofood.link/a/LRNrUxb;Kedai Oska Cempaka, Langkapura/gunungagung/rumah, Deka Marlina;Makanan;Gedong Air, Bandar Lampung, Lampung, Sumatra, 35151, Indonesia;;Gofood;https://www.google.com/maps?q=Kedai Oska Cempaka, Langkapura/gunungagung/rumah&ll=-5.40093740572489,105.239597149193
1534;https://gofood.link/a/RqQYsR7;Rumah pecel Mamah Xavier, BULAN CANTIKA NURHASANAH;Makanan;Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35150, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah pecel Mamah Xavier&ll=-5.3948517588683,105.210617221892
1535;https://gofood.link/u/MKO2kZ;Mie Ayam Pakde Bonni;Makanan;Sidodadi, Bandar Lampung, Lampung, Sumatra, 35123, Indonesia;;Gofood;https://www.google.com/maps?q=Ceker Mercon & Risol Jontor Rumah Bonni, Gang Kijang 2&ll=-5.3916133100102,105.25836288929
1536;https://gofood.link/a/SEfEPXs;Rumah Makan Ranah Minang, REFNI ERDA LENI;Makanan;Jalan Turi IV, Tanjung Senang, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Ranah Minang&ll=-5.36434550071582,105.267943404615
1537;https://gofood.link/a/CY7gnjm;Rumah Makan Dua Saudara Express, Jalan Teuku Cikditiro, Isdia Tuti Eka Putri;Makanan;Apotek Alpha, Jalan Teuku Cik Di Tiro, Peumahan Polda 2, Bandar Lampung, Lampung, Sumatra, 35158, Indonesia;;Gofood;https://www.google.com/maps?q=Rumah Makan Dua Saudara Express, Jalan Teuku Cikditiro&ll=-5.39815127386305,105.212551429868
1538;https://gofood.link/a/LSbPvAd;Fizy Cafe, Kedaton/Labuhan Ratu/No.06 D;Makanan;Segala Mider, Bandar Lampung, Lampung, Sumatra, 35142, Indonesia;;Gofood;https://www.google.com/maps?q=Fizy Cafe, Kedaton/Labuhan Ratu/No.06 D&ll=-5.38486398260807,105.251477658749
1539;https://gofood.link/a/yPZCm7Y;R Cafe, Komplek Ruko Citramas;Makanan;Gunung Terang, Bandar Lampung, Lampung, Sumatra, 35153, Indonesia;;Gofood;https://www.google.com/maps?q=R Cafe, Komplek Ruko Citramas&ll=-5.38349608308102,105.210660137236
1540;https://gofood.link/a/SteZ1bY;mie jebew Kane labuhan dalam, labuhan dalam, bandar Lampung;Makanan;Tanjung Senang, Bandar Lampung, Lampung, Sumatra, 35141, Indonesia;;Gofood;https://www.google.com/maps?q=mie jebew Kane labuhan dalam, labuhan dalam, bandar Lampung&ll=-5.35444969037951,105.259311385453
1541;https://gofood.link/a/FQv8Cg3;Apiniku Cafe, Natar/Pemanggilan;Makanan;Hajimena, Lampung Selatan, Lampung, Sumatra, 35362, Indonesia;;Gofood;https://www.google.com/maps?q=Apiniku Cafe, Natar/Pemanggilan&ll=-5.34562026914625,105.210762731731
